##name	Computer Abbreviations v1.5
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/09/29, 22:18
##author	ilker akkaya
##description	Computer Abbreviations and File Extensions
##bgl_creationTime	2000/10/12, 20:29
8EAF66FD.bmp	File: 8EAF66FD.bmp
.APF	Lotus Printer Driver Fonts<BR> ArcPad 5 Profile<BR> Acrobat Profile File<BR> Homesite Project File<BR> Fax2000 File<BR> MightyFax File (send and receive faxes)<BR>
.API	Lotus Printer Driver Info<BR> Photoshop Ink Colors Setup<BR> Application Program Interface<BR> Acrobat Plug-in<BR> 1st Reader Passed Parameter File<BR>
APIC	Advanced Programmable Interrupt Controller (bus) [Intel]
.APIN	Adobe InDesign Import/Export Filter<BR>
APIS	Advanced Passenger Information System
.APJ	Angel Debug Monitor Project File (link is PDF file)<BR> Music Screen Saver File (usually associated with .SCR file)<BR> ARM Project Manager File<BR>
.APK	GameSpy Arcade Service<BR>
.APL	Centura Team Developer Application Library File<BR> ArcPad 6 Layer<BR> APL Workspace File <BR>
APM	Advanced Power Management [IBM]
APNIC	Asia-Pacific Network Information Center [Internet]
.APO	Apollo Scripts<BR>
APOP	Authenticated Post Office Protocol
.APP	R:Base, Symphony, DR-DOS, FoxPro (or other) Application<BR> Centura Team Developer Normal Mode Application File<BR> dBASE Application Object File<BR> ArcPad 5 Project<BR> SymbianOS Application<BR> CLARION for Windows Application<BR> Executable Application (under DR-DOS, NeXTstep, Atari)<BR>
APPC	Advanced Program-to-Program Communications [IBM]
APPI	Advanced Peer-to-Peer Internetworking
APPLETS	Applications
APPN	Advanced Peer-to-Peer Networking [IBM]
APPS	Applications
.APR	Lotus Approach 97 File<BR> ArcView Project File (GIS-related file)<BR> Employee Appraiser Performance Review File<BR> MicroSim PCBoard Aperture Information Report<BR>
APRP	Adaptive Pattern Recognition Processing
APS	Advanced Photo System + Advanced Printing Service [IBM] Asynchronous Protocol Specification
APSE	ADA Programming Support Environment
APT	Address Pass Through + Advanced Parallel Technology + Automatically Programmed Tools
.APX	Lotus Approach Paradox-specific Information File<BR> Borland C++ Appexpert Database<BR> ArcPad 6 XML File<BR> Ability Photopaint Image <BR>
.AQ	Applix Data <BR>
.AQ1	AptiQuiz Test<BR>
.AQA	AptiQuiz Result<BR>
.AR	Compressed Archive File (used by Microsoft Midtown Madness 1 & 2 games)<BR> Midtown Madness City Add-on<BR>
.ARA	ATI Radeon Video Driver File<BR>
ARAG	Antireflective-Antiglare
ARAS	Antireflective-Antistatic
.ARC	Archive File <BR> Insight II Cartesian Coordinate Archive File<BR>
ARCA	Advanced RISC Computing Architecture
.ARCHIMEDES	Speccy Snapshot<BR>
ARCnet	Attached Resource Computer Network
.ARE	Infinity Game Engine Area Description <BR>
.ARF	Automatic Response File<BR>
.ARG	AutoCAD Profile Export File<BR>
.ARH	ArHymo Hydrologic Simulation () <BR>
.ARI	Aristotle Audio File<BR> Compressed Archive<BR>
.ARJ	Compressed Archive (Stuffit can expand)<BR>
.ARK	Compressed Archive <BR>
.ARL	AOL Organizer File <BR>
ARLL	Advanced Run Length Limited
ARM	Advanced RISC Machine (processor) + Annotated Reference Manual + Asynchronous Response Mode
ARMA	Association of Records Managers and Administrators
.ARN	Astronomical Research Network <BR>
ARP	Address Resolution Protocol [Novell]
ARPANET	Advanced Research Projects Agency Network
ARPL	Adjust Requested Privilege Level
.ARPX8	Techno Toys Arp-X8 MIDI Arpeggiator File<BR>
.ARQ	Compressed Archive (often on a Macintosh)<BR> Remedy Action Request System Client Macro<BR>
.ARR	Atari Cubase Arrangement <BR> Remedy Action Request System Client Report<BR>
.ARS	Artifax Report Editor (SQL query tool)<BR>
.ART	Clip Art File<BR> Xara Studio Drawing<BR> Blood Archive <BR> Duke Nukem 3D Archive <BR> Canon Crayola Art File<BR> Another Ray Tracer Format<BR> AOL Johnson-Grace Compressed File <BR> First Publisher Raster Graphic <BR> PFS: Art Publisher <BR> Art Director Image <BR> Artisan <BR> Bernina Artista (sewing design)<BR>
ARTA	Apple Real Time Architecture
ARTIC	A Real-Time Interface Coprocessor [IBM]
ARTS	Asynchronous Remote Takeover Server
ARTT	Asynchronous Remote Takeover Terminal
ARU	Audio Response Unit
.ARV	Arsiv File<BR> AutoRoute User Information<BR>
.ARX	Compressed Archive<BR> AutoCAD Runtime Extension File<BR>
.ARY	Compaq SmartStart Scripting Toolkit File<BR>
.AS	Applix Spreadsheet<BR> Macromedia Flash Action Script (include files when writing large scripts)<BR>
AS/400	Application System/400 [IBM]
AS/U	Advanced Server for Unix
.AS3	Alternate Sources Data File <BR> APL*PLUS II/386 and III/Windows Source Code<BR>
AS3AP	ANSI SQL Standard Scalable and Portable
.AS4	AS/400 Client Access<BR>
.ASA	Microsoft Visual InterDev File<BR> Active Server Document<BR>
ASAI	Adjunct Switch Application Interface [AT&T]
ASAP	As Soon As Possible + Automatic Switching And Processing
.ASC	ASCII Text File <BR> PGP Armored Encrypted File <BR>
ASCC	Automatic Sequence Controlled Calculator [IBM]
ASCII	American Standard Code for Information Interchange
.ASCX	Web User Control (part of Microsoft .NET)<BR>
.ASD	Microsoft Word Automatic Backup <BR> Lotus Screen Driver<BR> Microsoft Advanced Streaming Format Description File <BR> Astound Presentation<BR>
.ASE	Velvet Studio Sample<BR>
ASF	Active Streaming Format [Microsoft]<BR>Advanced Streaming Format
.ASH	TASM Assembler Header<BR>
.ASI	Borland Assembler Include <BR>
ASIC	Application-Specific Integrated Circuit
ASIT	Advanced Security and Identification Technology
.ASK	askSam Database<BR>
ASL	Adaptive Speed Levelling
ASLM	Apple Shared Library Manager [Macintosh]
.ASM	Assembler Source Language (file name extension)
ASMP	Asymmetric Multprocessing
.ASMX	ASP.NET Webservices Source File<BR>
ASN	Abstract Syntax Notation + Autonomous System Number
ASO	Automated Systems Operations
.ASP	Active Server Page<BR> Procomm Plus ASPECT Program<BR> Astound Presentation File<BR> Photoshop Photo File Index<BR> Photoshop Separation Setup <BR> EROSION 3D Aspect File <BR>
ASPI	Advanced SCSI Programming Interface [Adaptec]
ASPS	Advanced Signal Processing System
.ASPX	ASP.NET Source File
.ASR	Ms Automap Route<BR> Photoshop Scratch Area <BR>
.ASS	Assembler/Disassembler 68HC11 File<BR> ASS I/O (programmers utility to pack multiple files into one file)<BR>
.AST	Astound Multimedia File<BR> Photoshop Separation Tables<BR> Claris Works Assistant File<BR> Technics Sx KN 6000 Keyboard All Custom Memory File<BR>
.ASV	DataCAD Autosave File<BR> Photoshop Selective Color<BR>
.ASX	Advanced Stream Redirector (points to an .ASF structured file) <BR> Apparently you can also put the Microsoft Advanced Streaming Format into an .ASX file and play it with later versions. Cheyenne Backup Script<BR> Video File<BR>
ASYNC	Asynchronous
AT	Advanced Technology + Attention
AT&T	American Telephone and Telegraph
.AT2	Aldus Persuasion 2.0 Auto Template<BR> DCX-AT200 Motion Control Command Language File<BR>
.AT3	DCX-AT3000 Motion Control Command Language File<BR>
ATAPI	Advanced Technology Attachment Packet Interface
ATDP	Attention Dial Pulse
ATDT	Attention Dial Tone
ATE	Automated Test Equipment
.ATF	Photoshop Transfer Function <BR>
ATG	Advanced Technology Group
ATH	Attention Hang-Up (Modem command)
.ATK	Bitmap Image (Andrew Toolkit Raster Object file) <BR>
ATL	Active Template Library
ATM	Adobe Typeface Manager + Asynchronous Transfer Mode + Automated Teller Machine
.ATN	Adobe Photoshop Action File<BR>
.ATO	Just Burn File (audio CD burner on Compaq computers)<BR>
ATPS	AppleTalk Printing Services [Macintosh]
.ATR	Lightscape Material Library<BR> MicroSim PCBoard Attributes Report<BR>
.ATS	Attityd Swedish Survey Program<BR>
.ATT	AT&T Group 4 Bitmap (fax) <BR>
ATTN	Attention
ATTRIB	Attribute (also ATR)
.ATW	AnyTime Deluxe PIM File <BR> Attityd Swedish Survey Program<BR>
ATX	Advanced Technology Extended [Intel]
ATZ	Attention Restore configuration profile from nonvolatile RAM (Modem command)
.AU	Music File (various, usually Sun or UNIX) <BR>
.AUD	Audio File used by Westwood Studios for various games<BR>
AUDIT	Automated Data Input Terminal
AUI	Attachment/Autonomous Unit Interface
AUP	Acceptable Use Policy [Internet]
.AUT	AutoIt Script (automate any windows based task)<BR> PocketWear Car Lease Kit Vehicle Data File (Pocket PC)<BR> TLG Workplace CD Search File<BR> Xitami Webserver Admin Password File (default.aut)<BR> GPSMan-autoMapic File (moving-map real-time plotting)<BR> Signwave Auto-Illustrator File<BR> Descent Manager Mission File<BR> Authentication File (various)<BR> Interactive Pictures iPIX Format <BR>
AUTO	Automatic
AUTOEXEC	Automatic Execution
.AUX	TeX/LaTeX Auxilliary Reference File<BR> ChiWriter Auxilliary Dictionary File<BR>
.AV	Final Draft AV Document File<BR>
.AVA	Avagio Publication<BR>
.AVB	Inoculan Anti-Virus Virus Infected File<BR> Avid Bins File<BR> Microsoft Chat Character File <BR>
AVC	Audio Visual Connection [IBM]
AVD	Alternating Voice and Data
.AVE	ArcView Avenue Script<BR>
AVG	Average
.AVI	Audio Video Interleave File <BR>
.AVL	ArcView Theme Legend File (GIS-related file)<BR>
.AVP	ArcView Pallet File (GIS-related file)<BR> Avid Project File<BR>
AVR	Automatic Voice Recognition
.AVS	Animation File<BR> Application Visualization System Format<BR> Stardent AVS X Image <BR> Winamp Advanced Visualization Studio File<BR> Avid Settings File<BR> Avisynth File (scripting language and filters for non-linear video editing)<BR>
AVT	Applied Voice Technology
.AVX	ArcView Extension File (ODB format) (GIS-related file)<BR> Avid Extensions File<BR>
.AW	HP AdvanceWrite Text File<BR> Microsoft Answer Wizard File<BR> Applix Word File <BR>
.AWB	Lavasoft Ad-aware Backup File<BR>
.AWD	Faxviewer Document (AWD Microsoft Fax) <BR> Award BIOS File<BR> AWK Language Source Code File<BR>
.AWE	Adobe Acrobat Bookmark XML File<BR>
.AWF	Qui veut gagner des millions Archive <BR> Who wants to be a millionaire Archive <BR>
AWG	American Wire Gage
.AWK	AWK Script<BR>
.AWM	Animation Works Movie <BR>
.AWR	Telsis Digital Audio File<BR> Ad-aware Referencefile (REFFILE.AWR)<BR>
AWS	Advanced Workstations and Systems (group) [IBM]
AWT	Abstract Window Toolkit [Java]
.AWX	Microsoft DirectX 8.1
.AX	DirectShow Filter<BR> MPEG-4 DVD Filter (multimedia codec) <BR>
.AXD	Avery Label Pro Re-Index File<BR> Autodesk Actrix Technical 2000 File<BR>
.AXE	Paradigm C++ Integrated Debugger File<BR> ChordMaster (Chord Chemistry and Sequencing program for guitarists)<BR> Microsoft Autoroute Export File<BR>
.AXG	Microsoft Autoroute Trip File <BR>
.AXL	ArcIMS XML Project File <BR>
.AXP	GraphStore eCADLite File<BR>
.AXR	Telsis Digital Audio File<BR> ElcomSoft Advanced Archive Password Recovery<BR>
.AXS	MindAvenue AXEL Stream File <BR>
.AXT	ZenWorks snAPPshot ASCII Application Object Template<BR> Photoshop Replace Color/Color Range <BR>
.AY	AY Chip Sound File (chip used in ZX spectrum and other arcade machines)<BR>
.AZ	WinDVD File<BR>
.AZZ	AZZ Cardfile Personal Information Manager<BR>
.B	Limbo Implementation File (Inferno OS)<BR> Brainf*ck Program (small programming language)<BR> Befunge Program<BR> Grand Theft Auto 3 Save File<BR> Applause Batch List<BR>
B-CHANNEL	Bearer Channel
.B&W	Atari Black and White Graphics<BR> 1st Reader Mono Binary Screen Image<BR> Image Lab <BR>
B/F	Background/Foreground
.B02	ADP Payroll (unverified)<BR>
.B16	PCO Graphic <BR>
.B1J	BookJones<BR>
.B1N	1st Reader Binary Screen Image<BR>
.B1S	BookSmith<BR>
B2X	Binary To Hexadecimal [REXX]
.B30	Ventura Publisher Printer Font<BR>
.B3D	3D Builder File<BR> BDE Multipath Movie Digital Viewer<BR>
.B4	Helix Nuts and Bolts File (Helix Software now part of McAfee)<BR>
.B4S	Winamp 3+ Playlist<BR>
.B5S	Numerical Controlled Machine File (Ball-bar?)<BR>
.B64	Base 64 MIME-encoded File (WinZip to access)<BR>
.B8	Piclab Raw Graphic File<BR>
.B_W	Atari/Macintosh Black and White Graphic<BR> 1st Reader Mono Binary Screen Image<BR> Image Lab <BR>
.BAC	Backup<BR>
.BACKUP	Ad-aware Referencefile Backup<BR>
BACP	Bandwidth Allocation Control Protocol
.BAD	Rime Mailer Address File<BR> Oracle BAD File<BR> Brutus Application Definition File (password cracking)<BR>
.BAF	Infinity Game Engine Script <BR>
.BAG	PMMail Mail Index File<BR> OS/2 Netfinity Manager Sysinfo File (adapter.bag)<BR> AOL Instant Messenger File<BR> Emperor: Battle for Dune Archive <BR>
.BAH	Infinity Game Engine File (Baldur's Gate 2 only) <BR>
.BAK	Backup<BR>
BAL	Basic Assembly Language
BALUN	Balanced Unbalanced (device)
.BAM	Infinity Game Engine Animation and Multi-frame Graphics <BR> Zlib Compressed Infinity Game Engine Animation and Multi-frame Graphics (Baldur's Gate 2 only) <BR>
.BAN	Sierra Print Artist Banner<BR>
BAPI	Business Application Programming Interface [SAP]
.BAR	dBase Application Generator Horizontal Menu Object<BR>
BARTS	Bell Atlantic Regional Timesharing
.BAS	Basic Language (file name extension)
BASH	Bourne Again Shell [Unix]
BASIC	Beginner's All-purpose Symbolic Instruction Code
BASM	Built-In Assembler
.BAT	Batch Processing (DOS Batch File)<BR>
.BAV	The Bat! E-mail Client Anti-Virus File<BR>
.BB	Papyrus Database Backup<BR> Blitz Basic File<BR> Starfleet Battles DOS Game<BR>
.BB2	XBBS-OS/2, XGROUP, AV and ZTree Archiver Control File<BR>
.BBC	BBC BASIC File<BR>
.BBL	TeX/BibTeX Bibliographic Reference File<BR>
.BBM	Deluxe Paint Image File<BR>
.BBMA	Bonzibuddy<BR>
.BBP	BitBeamer Split File (of the form .??_??.bbp)<BR>
.BBQ	BitBeamer Transfer Queue File<BR>
.BBS	Bulletin Board Sytem Text<BR>
.BC	Sierra Print Artist Business Card<BR>
.BC3	Fiebdc-3 Format File (Format of Interchange ESTANDAR of Data bases of CONSTRUCTION)<BR>
.BCC	Calendar Creator 8 Collection<BR>
BCC:	Blind Carbon Copy
BCD	Binary Coded Decimal
.BCF	ConfigSafe Snapshot Index<BR> The Sims (Maxis) 3D Body Mesh File<BR>
.BCH	dBase Application Generator Batch Process Object<BR> Datalex EntryPoint 90 Data File<BR> Phoenix Software (Datalex) Entry Point 90 Data File<BR>
.BCK	Backup<BR>
BCL	Batch Command Language
.BCM	Microsoft Works Communications File<BR>
.BCN	Business Card Pro Design<BR>
.BCO	Bitstream Fontware File<BR> MicroSim PCBoard Backward Engineering Change Order (layout-to-schematic)<BR>
BCP	Best Current Practice + Bulk Copy Program
BCPL	Basic Computer Programming Language
BCR	Byte Count Register
.BCS	Infinity Game Engine Compiled Script <BR>
.BCW	Borland C++ 4.5 Environment Settings<BR>
BDA	Bios Data Area
.BDB	Microsoft Works Dababase File<BR>
BDC	Backup Domain Controller
.BDE	Borland Database Engine (embedded in many different programs)<BR>
.BDF	West Point Bridge Designer File<BR>
.BDG	Badge Designer 2000 Photo ID
BDLS	Bidirectional Loop Switching
BDOS	Basic Disk Operating System
.BDR	Microsoft Publisher Border <BR>
BDSL	Broadband ADSL
BE	Below or Equal
.BEC	Break Even Calculator<BR>
BECN	Backward Explicit Congestion Notification
.BED	InfoSnorkel Blue Elephant Definition (define content InfoSnorkel extracts from web page)<BR>
BEDO	Burst Extended Data Out
BEL	Bell
BELLCORE	Bell Communications Research
BER	Basic Encoding Rules + Bit Error Rate
BERT	Bit Error Rate Test/Tester
.BEZ	Bitstream Fontware File<BR>
.BF	Brainf*ck Program (small programming language)<BR> Befunge Program<BR>
.BF2	Bradford 2 Font<BR> Bidfax 2000 SE Database (help to obtain bids on jobs that are subbed out)<BR>
.BFA	Blowfish-encrypted File (Extension added to original) <BR>
.BFC	Briefcase File<BR>
BFF	Binary File Format [IBM]
.BFFM	B17 Flying Fortress Game File (link is to support page)<BR>
.BFL	Colin McRae Rally 2 Data File<BR> BFLI
.BFLI	BFLI
.BFM	UNIX Font Metrics File<BR>
BFT	Binary File Transfer
BFTP	Batch FTP
.BFX	BitFax Document<BR> BFX Bitware <BR>
.BG	Microsoft Backgammon for Windows Game<BR>
.BGA	OS/2 Graphic Array <BR>
.BGB	Microsoft Chat Background Graphic<BR>
BGCOLOR	Background Color [HTML]
BGE	Branch if Greater or Equal
.BGI	Borland Graphic Interface (file name extension)
.BGL	Flight Simulator Scenery File<BR> Babylon Glossary File<BR>
.BGM	Jane's Combat Simulations F-15
BGP	Border Gateway Protocol
BGT	Branch if Greater Than
.BH	BlackHole Archive Format File <BR>
.BHF	pcAnywhere Host File<BR>
BHI	Branch if Higher
BHIS	Branch if Higher or Same
.BHTML	BabuHTML Embedded Software File (example use: netMailshar)<BR>
.BHX	Archive File<BR>
.BI	Binary File<BR> Progress Database Before Image File<BR>
.BIB	Bibliography<BR> Papyrus Database<BR> TeX/BibTeX Literature Database<BR>
.BIC	Civilization III Scenario<BR>
.BID	BidMaker 2002 File (software to aid in making bids on jobs)<BR>
BiDi	Bi-Directional
.BIE	JBIG File <BR>
.BIF	GroupWise Initialization File<BR> Image Capture Board Binary Black & White Image<BR> Baldur's Gate Archive <BR> Planescape: Torment Archive <BR> Infinity Game Engine Archive of Resources (indexed by .KEY file) <BR>
BIFET	Bipolar Field Effect Transistor
BIFF	Binary Interchange File Format
.BIG	Chinese (old version)<BR> Cartes Michelin <BR>
.BIK	BioCharter Profile Backup File<BR> Bink Game Video File<BR>
.BIL	ArcView Image File (band interleaved by line)<BR>
BIM	Beginning of Information Marker
.BIN	Binary (file name extension)
BINAC	Binary Automatic Computer
BIND	Berkeley Internet Name Domain
BINHEX	Binary Hexadecimal
.BIO	BioCharter Profile File<BR> OS/2 Bios File<BR> Infinity Game Engine Character Biography (Baldur's Gate 2 only) <BR>
BIOS	Basic Input/Output System
.BIP	ArcView Image File (band interleaved by pixel)<BR>
BIS	Business Information System
BISDN	Broadband Integrated Services Digital Network
BIST	Built-In Self-Test
BiSYNC	(See BSYNC)
.BIT	Bitmap Image <BR> Worms Armageddon Imported Map<BR> Worms World Party Imported Map<BR>
BITNET	Because It's Time Network
BITNIC	Bitnet Network Information Center
.BIU	BidMaker 2002 Update File (software to aid in making bids on jobs)<BR>
BIW	Business Intelligence Warehouse [SAP]
.BIX	Index to a .BIB BibTeX Bibliography Database<BR> BIX Archiver File (no longer produced)<BR>
BIZ.	Business [USENET Newsgroup Category]
.BJF	NTI Backup NOW! File<BR>
.BK	Backup<BR> LinguAssist File<BR> JetFax Faxbook File<BR>
.BK!	Backup (file name extension) [WordPerfect]
.BK$	Backup
.BK1	Bach Preludes and Fugues MIDI akmi Source, Book 1
.BK2	Bach Preludes and Fugues MIDI akmi Source, Book 2
.BK?	Backup (Can be 1 to 9, usually with WordPerfect)<BR>
.BKC	Collectorz.com Book Collector Database<BR>
.BKF	Moto Racer Archive <BR> Microsoft WindowsXP Backup Utility (Note: This is default; can be renamed to any extension.)<BR>
.BKG	Background File (used in many games/programs)<BR> UWXAFS Binary Format Data File (absorption data on an energy grid which does not need to be evenly spaced)<BR>
.BKI	Backup Index<BR>
.BKP	Backup <BR>
.BKR	Bruker Aspect NMR Data File<BR>
.BKS	Bookshelf Backup<BR> IBM BookManager Read Bookshelf<BR> Microsoft Works Spreadsheet Backup<BR>
BKSP	Backspace
.BKU	Timeslips Backup<BR>
.BKW	FontEdit Fontset Mirror Image<BR>
BL	Backlit + Bit Line
.BLA	Blat E-mail (command line E-mail tool written for Windows)<BR>
BLAST	Blocked Asynchronous Transmission (protocol) [Communications Research Group]
.BLB	DreamWorks Resource Archive <BR>
.BLD	BASIC Bload Graphics (file name extension)
BLE	Branch if Less or Equal
.BLEND	Blender 3D File<BR>
BLER	Block Error
.BLG	Windows Binary Performance Log<BR> (W-2000 & W-XP have different formats. To convert click.)<BR> MicroSim PCBoard Backward ECO Log File<BR>
BLK	Block
.BLL	An extension used by the VBS/European-A worm. If found in the directory<BR> C:\\STARTUP suspect you are infected with this worm and have your computer<BR> checked with anti-virus software! INPRISE Format Language Library (changed to .BTL)<BR>
BLMC	Buried Logic Macrocell
BLOB	Binary Large Object
BLOS	Branch if Lower Or Same
.BLT	Wordperfect for DOS File<BR> Saved AIM Buddy List File<BR>
.BLW	ArcView World File For BIL Image<BR>
.BLZ	Bitmap Graphic<BR> Twinkle Bulbs Bulb File<BR> Emblaze.Creator File<BR> Blazon Heraldic Shield<BR>
.BM	Bitmap Graphic<BR>
.BM1	Apogee BioMenace Data File<BR>
.BMF	Corel Flow Image File <BR>
.BMI	Buzz Instrument<BR> Blue Martini Import File (eCRM)<BR>
BMIC	BusMaster Interface Controller [Intel]
.BMK	Help Bookmark<BR>
.BML	Bean Scripting Framework (BSF) File (Open with ASCII editor)<BR>
.BMP	Windows OS/2 Bitmap Graphics <BR> Infinity Game Engine Palette Information (Standard graphic file with only one pixel plus color info) <BR>
.BMS	Backup Magic Backup Set<BR>
.BMU	Music/Sound File <BR>
.BMW	Buzz Music File with Waves<BR>
.BMX	Buzz Music File<BR> Siemens Mobile Phone Animation<BR>
.BMZ	Demon Stalkers: Raid on Doomfane (old game)<BR>
.BN	AdLib Instrument Bank<BR>
.BN7	Ox Object-Oriented Matrix Programming Language PcGive 7 Data File<BR>
BNC	Bayonet Neill-Concelman (connector used with coaxial cable invented by Mr. Neill-Concelman)
BNE	Branch if Not Equal
BNF	Backus-Naur Form (also Backus-Normal Form) [developed by John Backus and Peter Naur]
.BNK	Adlib Instrument Bank<BR> SimCity Game File<BR> (reported to be) Bink Compressed Video/Audio File<BR>
.BNL	MicroSim PCBoard Netlist File For The Board Layout<BR>
.BNR	Binary News Reader File<BR>
BNS	Backbone Network Service
.BNSKIN	Beatnik Clock Skin<BR>
BO	Binary Output
BoB	Break-out Box
BOC	Basic Operator Console
BOF	Beginning Of File
.BOL	Microsoft Booasm Compressed Archive Library<BR>
BOM	Basic Online Memory [IBM] + Beginning Of Message
BOND	Bandwidth On Demand
.BOO	Image File<BR> Book<BR> Compressed Archive File <BR>
BOOTP	Bootstrap Protocol [Internet]
BOPS	Billion Operations Per Second
BORPQU	Borland Pro Quattro
BORQU	Borland Quattro
BOS	Basic Operating System
BOT	Beginning Of Table + Beginning of Tape + Robot
.BOW	Back Orifice 2K Workspace <BR>
.BOX	Notes Mailbox<BR> Lemmings Revolution Archive <BR> ThrottleBox Multimedia Viewer<BR> Aladdin Knowledge Systems Vbox Helper Application File (software distribution)<BR>
.BOXR	Boxerjam Interactive Game System<BR>
